,accuracy_results,error_results,precision_results,recall_results,f1_results,gmean_results
0,0.6046511627906976,0.39534883720930236,0.41930937279774483,0.6666666666666666,0.5405405405405405,0.6172133998483675
1,0.5813953488372093,0.41860465116279066,0.43501737503341353,0.8666666666666667,0.5909090909090909,0.609449400220044
2,0.6511627906976745,0.34883720930232553,0.46976744186046515,0.8,0.6153846153846154,0.6761234037828132
3,0.5116279069767442,0.4883720930232558,0.38953488372093026,0.625,0.48780487804878053,0.5270462766947298
4,0.6666666666666666,0.33333333333333337,0.5172413793103449,1.0,0.6818181818181819,0.693888666488711
5,0.5581395348837209,0.4418604651162791,0.412624584717608,0.8,0.5581395348837209,0.5855400437691199
6,0.6744186046511628,0.32558139534883723,0.49717829457364343,0.8666666666666667,0.65,0.7037315505489967
7,0.6511627906976745,0.34883720930232553,0.46976744186046515,0.8,0.6153846153846154,0.6761234037828132
8,0.6046511627906976,0.39534883720930236,0.468925421010425,0.875,0.6222222222222222,0.6236095644623235
9,0.6428571428571429,0.3571428571428571,0.4523809523809524,0.6666666666666666,0.5714285714285715,0.6478835438717001
10,0.5813953488372093,0.41860465116279066,0.3966777408637874,0.6,0.5,0.5855400437691198
11,0.627906976744186,0.37209302325581395,0.4437478934951129,0.7333333333333333,0.5789473684210527,0.6473388749701496
12,0.6744186046511628,0.32558139534883723,0.47715023994093764,0.7333333333333333,0.611111111111111,0.6866065623255951
13,0.5116279069767442,0.4883720930232558,0.3649110807113543,0.375,0.3636363636363636,0.4714045207910317
14,0.6666666666666666,0.33333333333333337,0.49828571428571433,0.8666666666666667,0.65,0.693888666488711
15,0.6744186046511628,0.32558139534883723,0.47715023994093764,0.7333333333333333,0.611111111111111,0.6866065623255951
16,0.5813953488372093,0.41860465116279066,0.43501737503341353,0.8666666666666667,0.5909090909090909,0.609449400220044
17,0.5581395348837209,0.4418604651162791,0.4032796660703637,0.7333333333333333,0.5365853658536585,0.5835033765765116
18,0.6511627906976745,0.34883720930232553,0.5002153316106804,0.875,0.6511627906976744,0.6735753140545634
19,0.5714285714285714,0.4285714285714286,0.4,0.6,0.5,0.5773502691896258
20,0.6511627906976745,0.34883720930232553,0.46976744186046515,0.8,0.6153846153846154,0.6761234037828132
21,0.7209302325581395,0.2790697674418605,0.5363667003707449,0.8666666666666667,0.6842105263157895,0.7464200272921789
22,0.5813953488372093,0.41860465116279066,0.42532299741602064,0.8,0.5714285714285714,0.609449400220044
23,0.5813953488372093,0.41860465116279066,0.4313832364341085,0.6875,0.5499999999999999,0.5970607016723521
24,0.6190476190476191,0.38095238095238093,0.4365079365079365,0.6666666666666666,0.5555555555555556,0.6285393610547089
25,0.5348837209302325,0.4651162790697675,0.35797633618931046,0.4666666666666667,0.4117647058823529,0.5163977794943222
26,0.6511627906976745,0.34883720930232553,0.46976744186046515,0.8,0.6153846153846154,0.6761234037828132
27,0.627906976744186,0.37209302325581395,0.4437478934951129,0.7333333333333333,0.5789473684210527,0.6473388749701496
28,0.5813953488372093,0.41860465116279066,0.43917710196779963,0.75,0.5714285714285714,0.6009252125773316
29,0.6428571428571429,0.3571428571428571,0.49047619047619045,0.9333333333333333,0.6511627906976745,0.6703601390665936
30,0.5813953488372093,0.41860465116279066,0.42532299741602064,0.8,0.5714285714285714,0.609449400220044
31,0.5813953488372093,0.41860465116279066,0.43501737503341353,0.8666666666666667,0.5909090909090909,0.609449400220044
32,0.6744186046511628,0.32558139534883723,0.47715023994093764,0.7333333333333333,0.611111111111111,0.6866065623255951
33,0.6511627906976745,0.34883720930232553,0.47639811738648946,0.6875,0.5945945945945946,0.6579288490181673
34,0.6428571428571429,0.3571428571428571,0.48095238095238096,0.8666666666666667,0.6341463414634146,0.6703601390665936
35,0.5813953488372093,0.41860465116279066,0.43501737503341353,0.8666666666666667,0.5909090909090909,0.609449400220044
36,0.5348837209302325,0.4651162790697675,0.4008019246190858,0.8,0.5454545454545454,0.5606119105813882
37,0.6511627906976745,0.34883720930232553,0.45968992248062013,0.7333333333333333,0.5945945945945945,0.6672616392676078
38,0.5813953488372093,0.41860465116279066,0.446999584717608,0.8125,0.5909090909090908,0.6009252125773316
39,0.6428571428571429,0.3571428571428571,0.4523809523809524,0.6666666666666666,0.5714285714285715,0.6478835438717001
40,0.627906976744186,0.37209302325581395,0.4437478934951129,0.7333333333333333,0.5789473684210527,0.6473388749701496
41,0.6046511627906976,0.39534883720930236,0.4389982110912344,0.8,0.5853658536585367,0.6324555320336759
42,0.627906976744186,0.37209302325581395,0.45376744186046514,0.8,0.6,0.6546536707079772
43,0.627906976744186,0.37209302325581395,0.4680232558139535,0.75,0.6,0.6454972243679028
44,0.5238095238095238,0.47619047619047616,0.38571428571428573,0.6666666666666666,0.5,0.5443310539518174
45,0.5581395348837209,0.4418604651162791,0.4032796660703637,0.7333333333333333,0.5365853658536585,0.5835033765765116
46,0.6046511627906976,0.39534883720930236,0.41930937279774483,0.6666666666666666,0.5405405405405405,0.6172133998483675
47,0.7906976744186046,0.2093023255813954,0.6098449612403101,0.8666666666666667,0.7428571428571429,0.806225774829855
48,0.5348837209302325,0.4651162790697675,0.4071444543828265,0.6875,0.5238095238095238,0.5527707983925666
49,0.6190476190476191,0.38095238095238093,0.4554285714285714,0.8,0.6,0.6440611887195306
