,accuracy_results,error_results,precision_results,recall_results,f1_results,gmean_results
0,0.8088235294117647,0.19117647058823528,0.35,1.0,0.5185185185185185,0.8870655251454874
1,0.8507462686567164,0.14925373134328357,0.30457602099393144,0.7142857142857143,0.5,0.7867957924694432
2,0.8955223880597015,0.10447761194029848,0.5,1.0,0.6666666666666666,0.939858145324779
3,0.8955223880597015,0.10447761194029848,0.5,1.0,0.6666666666666666,0.939858145324779
4,0.8208955223880597,0.17910447761194026,0.3684210526315789,1.0,0.5384615384615384,0.8944271909999159
5,0.8676470588235294,0.13235294117647056,0.4375,1.0,0.6086956521739131,0.9232870714969654
6,0.7910447761194029,0.20895522388059706,0.28560206486365164,0.8571428571428571,0.46153846153846156,0.8194074514114278
7,0.8805970149253731,0.11940298507462688,0.4666666666666667,1.0,0.6363636363636364,0.9309493362512627
8,0.8656716417910447,0.13432835820895528,0.3822723119098385,0.8571428571428571,0.5714285714285714,0.8618916073713346
9,0.8656716417910447,0.13432835820895528,0.4375,1.0,0.6086956521739131,0.9219544457292888
10,0.8088235294117647,0.19117647058823528,0.35,1.0,0.5185185185185185,0.8870655251454874
11,0.8507462686567164,0.14925373134328357,0.4117647058823529,1.0,0.5833333333333334,0.9128709291752769
12,0.8656716417910447,0.13432835820895528,0.3822723119098385,0.8571428571428571,0.5714285714285714,0.8618916073713346
13,0.8955223880597015,0.10447761194029848,0.5,1.0,0.6666666666666666,0.939858145324779
14,0.8805970149253731,0.11940298507462688,0.41052976873872393,0.8571428571428571,0.6,0.870139561876632
15,0.8823529411764706,0.11764705882352944,0.41031027795733677,0.8571428571428571,0.6,0.8710810532924891
16,0.835820895522388,0.16417910447761197,0.3888888888888889,1.0,0.56,0.9036961141150639
17,0.8656716417910447,0.13432835820895528,0.4375,1.0,0.6086956521739131,0.9219544457292888
18,0.8955223880597015,0.10447761194029848,0.4434968017057569,0.8571428571428571,0.631578947368421,0.8783100656536799
19,0.8059701492537313,0.19402985074626866,0.35,1.0,0.5185185185185185,0.8850612031567836
20,0.8382352941176471,0.16176470588235292,0.3361344537815126,0.8571428571428571,0.5217391304347825,0.8465386197099466
21,0.8656716417910447,0.13432835820895528,0.4375,1.0,0.6086956521739131,0.9219544457292888
22,0.8805970149253731,0.11940298507462688,0.4666666666666667,1.0,0.6363636363636364,0.9309493362512627
23,0.8955223880597015,0.10447761194029848,0.4434968017057569,0.8571428571428571,0.631578947368421,0.8783100656536799
24,0.8208955223880597,0.17910447761194026,0.31744638153768967,0.8571428571428571,0.5,0.8366600265340756
25,0.8529411764705882,0.1470588235294118,0.4117647058823529,1.0,0.5833333333333334,0.9143662142547109
26,0.9402985074626866,0.05970149253731338,0.6363636363636364,1.0,0.7777777777777778,0.9660917830792959
27,0.835820895522388,0.16417910447761197,0.28495278708498323,0.7142857142857143,0.4761904761904762,0.7791937224739796
28,0.835820895522388,0.16417910447761197,0.3888888888888889,1.0,0.56,0.9036961141150639
29,0.8208955223880597,0.17910447761194026,0.3684210526315789,1.0,0.5384615384615384,0.8944271909999159
30,0.8235294117647058,0.17647058823529416,0.3684210526315789,1.0,0.5384615384615384,0.8962581595302718
31,0.8805970149253731,0.11940298507462688,0.41052976873872393,0.8571428571428571,0.6,0.870139561876632
32,0.7910447761194029,0.20895522388059706,0.3333333333333333,1.0,0.5,0.8755950357709131
33,0.8656716417910447,0.13432835820895528,0.3822723119098385,0.8571428571428571,0.5714285714285714,0.8618916073713346
34,0.8955223880597015,0.10447761194029848,0.5,1.0,0.6666666666666666,0.939858145324779
35,0.8970588235294118,0.1029411764705882,0.5,1.0,0.6666666666666666,0.94087507228077
36,0.8656716417910447,0.13432835820895528,0.4375,1.0,0.6086956521739131,0.9219544457292888
37,0.9104477611940298,0.08955223880597019,0.4824578406667958,0.8571428571428571,0.6666666666666665,0.8864052604279182
38,0.8656716417910447,0.13432835820895528,0.3822723119098385,0.8571428571428571,0.5714285714285714,0.8618916073713346
39,0.7611940298507462,0.23880597014925375,0.2598233323180018,0.8571428571428571,0.42857142857142855,0.8017837257372731
40,0.8529411764705882,0.1470588235294118,0.35756302521008404,0.8571428571428571,0.5454545454545455,0.8547977286520274
41,0.8208955223880597,0.17910447761194026,0.3684210526315789,1.0,0.5384615384615384,0.8944271909999159
42,0.8656716417910447,0.13432835820895528,0.4375,1.0,0.6086956521739131,0.9219544457292888
43,0.8656716417910447,0.13432835820895528,0.27334754797441363,0.5714285714285714,0.47058823529411764,0.7171371656006362
44,0.8955223880597015,0.10447761194029848,0.5,1.0,0.6666666666666666,0.939858145324779
45,0.7647058823529411,0.23529411764705888,0.21738168951791242,0.7142857142857143,0.3846153846153846,0.7418566492633237
46,0.8805970149253731,0.11940298507462688,0.4666666666666667,1.0,0.6363636363636364,0.9309493362512627
47,0.9253731343283582,0.07462686567164178,0.5833333333333334,1.0,0.7368421052631579,0.9574271077563381
48,0.835820895522388,0.16417910447761197,0.3888888888888889,1.0,0.56,0.9036961141150639
49,0.9104477611940298,0.08955223880597019,0.5384615384615384,1.0,0.7000000000000001,0.9486832980505138
