,accuracy_results,error_results,precision_results,recall_results,f1_results,gmean_results
0,0.7258064516129032,0.27419354838709675,0.27419354838709675,0.0,0.0,0.0
1,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
2,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
3,0.6885245901639344,0.3114754098360656,0.2652224824355972,0.125,0.17391304347826086,0.33333333333333337
4,0.7540983606557377,0.24590163934426235,0.30840163934426235,0.0625,0.11764705882352941,0.25
5,0.7258064516129032,0.27419354838709675,0.27419354838709675,0.0,0.0,0.0
6,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
7,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
8,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
9,0.7049180327868853,0.29508196721311475,0.26152663934426235,0.0625,0.1,0.24152294576982403
10,0.7096774193548387,0.29032258064516125,0.27767235926628714,0.058823529411764705,0.1,0.23708469019908768
11,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
12,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
13,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
14,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
15,0.7258064516129032,0.27419354838709675,0.27419354838709675,0.0,0.0,0.0
16,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
17,0.6885245901639344,0.3114754098360656,0.27561475409836067,0.1875,0.24000000000000005,0.40311288741492746
18,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
19,0.7213114754098361,0.2786885245901639,0.26229508196721313,0.0,0.0,0.0
20,0.7096774193548387,0.29032258064516125,0.27419354838709675,0.0,0.0,0.0
21,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
22,0.7377049180327869,0.2622950819672131,0.27715163934426235,0.0625,0.1111111111111111,0.2472066162365221
23,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
24,0.7213114754098361,0.2786885245901639,0.26229508196721313,0.0,0.0,0.0
25,0.7258064516129032,0.27419354838709675,0.27419354838709675,0.0,0.0,0.0
26,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
27,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
28,0.7540983606557377,0.24590163934426235,0.3128415300546448,0.125,0.21052631578947367,0.34960294939005054
29,0.7049180327868853,0.29508196721311475,0.27117486338797814,0.125,0.18181818181818182,0.3374742788552765
30,0.7096774193548387,0.29032258064516125,0.27419354838709675,0.0,0.0,0.0
31,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
32,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
33,0.7049180327868853,0.29508196721311475,0.26229508196721313,0.0,0.0,0.0
34,0.7540983606557377,0.24590163934426235,0.30840163934426235,0.0625,0.11764705882352941,0.25
35,0.7096774193548387,0.29032258064516125,0.27419354838709675,0.0,0.0,0.0
36,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
37,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
38,0.7213114754098361,0.2786885245901639,0.26229508196721313,0.0,0.0,0.0
39,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
40,0.7419354838709677,0.25806451612903225,0.31688804554079697,0.058823529411764705,0.1111111111111111,0.24253562503633297
41,0.7213114754098361,0.2786885245901639,0.26229508196721313,0.0,0.0,0.0
42,0.7049180327868853,0.29508196721311475,0.26229508196721313,0.0,0.0,0.0
43,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
44,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
45,0.7258064516129032,0.27419354838709675,0.27419354838709675,0.0,0.0,0.0
46,0.7213114754098361,0.2786885245901639,0.26229508196721313,0.0,0.0,0.0
47,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
48,0.7049180327868853,0.29508196721311475,0.26229508196721313,0.0,0.0,0.0
49,0.7377049180327869,0.2622950819672131,0.26229508196721313,0.0,0.0,0.0
